F,S11,S21,S31,S41,S12,S22,S32,S42,S13,S23,S33,S43,S14,S24,S34,S44,S11',S21',S31',S41',S12',S22',S32',S42',S13',S23',S33',S43',S14',S24',S34',S44'
6,-39.141388,-0.026291975,-43.349812,-49.673913,-0.026291972,-39.148176,-49.67391,-43.349196,-43.349813,-49.673914,-39.141388,-0.026291975,-49.67391,-43.349197,-0.026291972,-39.148177,-39.141388,-0.026291975,-43.349812,-49.673913,-0.026291972,-39.148176,-49.67391,-43.349196,-43.349813,-49.673914,-39.141388,-0.026291975,-49.67391,-43.349197,-0.026291972,-39.148177
6.0199995,-39.11724,-0.026366926,-43.321813,-49.646746,-0.026366403,-39.124047,-49.646744,-43.321195,-43.321813,-49.646746,-39.117241,-0.026366926,-49.646742,-43.321195,-0.026366403,-39.124047,-39.11724,-0.026366926,-43.321813,-49.646746,-0.026366403,-39.124047,-49.646744,-43.321195,-43.321813,-49.646746,-39.117241,-0.026366926,-49.646742,-43.321195,-0.026366403,-39.124047
6.04,-39.093191,-0.026441208,-43.293909,-49.619674,-0.026440685,-39.100015,-49.619672,-43.29329,-43.29391,-49.619675,-39.093191,-0.026441208,-49.619671,-43.29329,-0.026440685,-39.100016,-39.093191,-0.026441208,-43.293909,-49.619674,-0.026440685,-39.100015,-49.619672,-43.29329,-43.29391,-49.619675,-39.093191,-0.026441208,-49.619671,-43.29329,-0.026440685,-39.100016
6.0599999,-39.069238,-0.026515858,-43.266101,-49.592699,-0.026515855,-39.07608,-49.592696,-43.26548,-43.266101,-49.5927,-39.069238,-0.026515858,-49.592696,-43.26548,-0.026515855,-39.076081,-39.069238,-0.026515858,-43.266101,-49.592699,-0.026515855,-39.07608,-49.592696,-43.26548,-43.266101,-49.5927,-39.069238,-0.026515858,-49.592696,-43.26548,-0.026515855,-39.076081
6.0799999,-39.045381,-0.026589842,-43.238387,-49.565818,-0.026589318,-39.052241,-49.565815,-43.237764,-43.238387,-49.565819,-39.045381,-0.026589842,-49.565815,-43.237764,-0.026589318,-39.052242,-39.045381,-0.026589842,-43.238387,-49.565818,-0.026589318,-39.052241,-49.565815,-43.237764,-43.238387,-49.565819,-39.045381,-0.026589842,-49.565815,-43.237764,-0.026589318,-39.052242
6.0999994,-39.02162,-0.026664192,-43.210766,-49.539031,-0.026663669,-39.028498,-49.539028,-43.210142,-43.210766,-49.539032,-39.02162,-0.026664192,-49.539028,-43.210142,-0.026663669,-39.028499,-39.02162,-0.026664192,-43.210766,-49.539031,-0.026663669,-39.028498,-49.539028,-43.210142,-43.210766,-49.539032,-39.02162,-0.026664192,-49.539028,-43.210142,-0.026663669,-39.028499
6.1199999,-38.997953,-0.026737354,-43.18324,-49.512336,-0.026736831,-39.004848,-49.512334,-43.182613,-43.183241,-49.512337,-38.997954,-0.026737354,-49.512333,-43.182614,-0.026736831,-39.004849,-38.997953,-0.026737354,-43.18324,-49.512336,-0.026736831,-39.004848,-49.512334,-43.182613,-43.183241,-49.512337,-38.997954,-0.026737354,-49.512333,-43.182614,-0.026736831,-39.004849
6.1399999,-38.97438,-0.026811405,-43.155805,-49.485735,-0.026810884,-38.981294,-49.485733,-43.155178,-43.155805,-49.485736,-38.974381,-0.026811405,-49.485733,-43.155178,-0.026811402,-38.981295,-38.97438,-0.026811405,-43.155805,-49.485735,-0.026810884,-38.981294,-49.485733,-43.155178,-43.155805,-49.485736,-38.974381,-0.026811405,-49.485733,-43.155178,-0.026811402,-38.981295
6.1599998,-38.950902,-0.026885307,-43.128464,-49.459226,-0.026884784,-38.957833,-49.459223,-43.127834,-43.128464,-49.459227,-38.950903,-0.026885307,-49.459223,-43.127834,-0.026884784,-38.957834,-38.950902,-0.026885307,-43.128464,-49.459226,-0.026884784,-38.957833,-49.459223,-43.127834,-43.128464,-49.459227,-38.950903,-0.026885307,-49.459223,-43.127834,-0.026884784,-38.957834
6.1799994,-38.927515,-0.026958539,-43.101213,-49.432808,-0.026958536,-38.934465,-49.432805,-43.100581,-43.101213,-49.432809,-38.927516,-0.026958539,-49.432805,-43.100581,-0.026958536,-38.934465,-38.927515,-0.026958539,-43.101213,-49.432808,-0.026958536,-38.934465,-49.432805,-43.100581,-43.101213,-49.432809,-38.927516,-0.026958539,-49.432805,-43.100581,-0.026958536,-38.934465
6.1999998,-38.904221,-0.02703266,-43.074053,-49.40648,-0.027032137,-38.911188,-49.406478,-43.07342,-43.074053,-49.406482,-38.904222,-0.02703266,-49.406478,-43.07342,-0.027032137,-38.911189,-38.904221,-0.02703266,-43.074053,-49.40648,-0.027032137,-38.911188,-49.406478,-43.07342,-43.074053,-49.406482,-38.904222,-0.02703266,-49.406478,-43.07342,-0.027032137,-38.911189
6.2200003,-38.881018,-0.027105593,-43.046983,-49.380243,-0.027105071,-38.888002,-49.380241,-43.046348,-43.046983,-49.380244,-38.881018,-0.027105593,-49.380241,-43.046348,-0.027105071,-38.888003,-38.881018,-0.027105593,-43.046983,-49.380243,-0.027105071,-38.888002,-49.380241,-43.046348,-43.046983,-49.380244,-38.881018,-0.027105593,-49.380241,-43.046348,-0.027105071,-38.888003
6.2399998,-38.857905,-0.027178894,-43.020003,-49.354095,-0.027178372,-38.864909,-49.354093,-43.019366,-43.020003,-49.354096,-38.857906,-0.027178894,-49.354093,-43.019366,-0.027178372,-38.86491,-38.857905,-0.027178894,-43.020003,-49.354095,-0.027178372,-38.864909,-49.354093,-43.019366,-43.020003,-49.354096,-38.857906,-0.027178894,-49.354093,-43.019366,-0.027178372,-38.86491
6.2599998,-38.834883,-0.027251527,-42.993112,-49.328036,-0.027251525,-38.841904,-49.328034,-42.992473,-42.993112,-49.328037,-38.834884,-0.027251527,-49.328034,-42.992473,-0.027251525,-38.841905,-38.834883,-0.027251527,-42.993112,-49.328036,-0.027251525,-38.841904,-49.328034,-42.992473,-42.993112,-49.328037,-38.834884,-0.027251527,-49.328034,-42.992473,-0.027251525,-38.841905
6.2799997,-38.81195,-0.027324012,-42.966308,-49.302066,-0.027324528,-38.818989,-49.302064,-42.965669,-42.966309,-49.302067,-38.811951,-0.027324012,-49.302063,-42.965669,-0.027324528,-38.81899,-38.81195,-0.027324012,-42.966308,-49.302066,-0.027324528,-38.818989,-49.302064,-42.965669,-42.966309,-49.302067,-38.811951,-0.027324012,-49.302063,-42.965669,-0.027324528,-38.81899
6.3000002,-38.789106,-0.027396865,-42.939594,-49.276183,-0.027396862,-38.796163,-49.27618,-42.938952,-42.939594,-49.276184,-38.789106,-0.027396865,-49.27618,-42.938952,-0.027396862,-38.796163,-38.789106,-0.027396865,-42.939594,-49.276183,-0.027396862,-38.796163,-49.27618,-42.938952,-42.939594,-49.276184,-38.789106,-0.027396865,-49.27618,-42.938952,-0.027396862,-38.796163
6.3199997,-38.76635,-0.027469571,-42.912966,-49.250387,-0.027469047,-38.773424,-49.250385,-42.912322,-42.912966,-49.250388,-38.766351,-0.027469571,-49.250384,-42.912322,-0.027469047,-38.773424,-38.76635,-0.027469571,-42.912966,-49.250387,-0.027469047,-38.773424,-49.250385,-42.912322,-42.912966,-49.250388,-38.766351,-0.027469571,-49.250384,-42.912322,-0.027469047,-38.773424
6.3399997,-38.743681,-0.027541608,-42.886425,-49.224678,-0.027541603,-38.750774,-49.224675,-42.885779,-42.886425,-49.224679,-38.743682,-0.027541608,-49.224675,-42.885779,-0.027541603,-38.750774,-38.743681,-0.027541608,-42.886425,-49.224678,-0.027541603,-38.750774,-49.224675,-42.885779,-42.886425,-49.224679,-38.743682,-0.027541608,-49.224675,-42.885779,-0.027541603,-38.750774
6.3599997,-38.721099,-0.027614012,-42.859969,-49.199055,-0.027614008,-38.728209,-49.199051,-42.859322,-42.859969,-49.199055,-38.7211,-0.027614012,-49.199052,-42.859322,-0.027614009,-38.72821,-38.721099,-0.027614012,-42.859969,-49.199055,-0.027614008,-38.728209,-49.199051,-42.859322,-42.859969,-49.199055,-38.7211,-0.027614012,-49.199052,-42.859322,-0.027614009,-38.72821
6.3800001,-38.698603,-0.027685751,-42.8336,-49.173515,-0.027685747,-38.705731,-49.173513,-42.832951,-42.8336,-49.173517,-38.698604,-0.02768575,-49.173513,-42.832951,-0.027685747,-38.705732,-38.698603,-0.027685751,-42.8336,-49.173515,-0.027685747,-38.705731,-49.173513,-42.832951,-42.8336,-49.173517,-38.698604,-0.02768575,-49.173513,-42.832951,-0.027685747,-38.705732
6.3999996,-38.676193,-0.027758375,-42.807316,-49.148063,-0.027757852,-38.683339,-49.14806,-42.806665,-42.807316,-49.148063,-38.676194,-0.027758375,-49.14806,-42.806665,-0.027757852,-38.683339,-38.676193,-0.027758375,-42.807316,-49.148063,-0.027757852,-38.683339,-49.14806,-42.806665,-42.807316,-49.148063,-38.676194,-0.027758375,-49.14806,-42.806665,-0.027757852,-38.683339
6.4199996,-38.653868,-0.027829815,-42.781116,-49.122692,-0.02782929,-38.661032,-49.12269,-42.780462,-42.781116,-49.122694,-38.653869,-0.027829815,-49.12269,-42.780463,-0.02782929,-38.661032,-38.653868,-0.027829815,-42.781116,-49.122692,-0.02782929,-38.661032,-49.12269,-42.780462,-42.781116,-49.122694,-38.653869,-0.027829815,-49.12269,-42.780463,-0.02782929,-38.661032
6.4399996,-38.631627,-0.027901623,-42.754999,-49.097407,-0.027901098,-38.638809,-49.097404,-42.754344,-42.754999,-49.097408,-38.631628,-0.027901623,-49.097404,-42.754344,-0.027901098,-38.63881,-38.631627,-0.027901623,-42.754999,-49.097407,-0.027901098,-38.638809,-49.097404,-42.754344,-42.754999,-49.097408,-38.631628,-0.027901623,-49.097404,-42.754344,-0.027901098,-38.63881
6.46,-38.60947,-0.027972761,-42.728966,-49.072203,-0.027972757,-38.616669,-49.072201,-42.728309,-42.728966,-49.072205,-38.609471,-0.027972761,-49.072201,-42.728309,-0.027972757,-38.61667,-38.60947,-0.027972761,-42.728966,-49.072203,-0.027972757,-38.616669,-49.072201,-42.728309,-42.728966,-49.072205,-38.609471,-0.027972761,-49.072201,-42.728309,-0.027972757,-38.61667
6.48,-38.587396,-0.028044272,-42.703016,-49.047083,-0.028044269,-38.594613,-49.047081,-42.702357,-42.703016,-49.047085,-38.587397,-0.028044272,-49.04708,-42.702357,-0.028044269,-38.594614,-38.587396,-0.028044272,-42.703016,-49.047083,-0.028044269,-38.594613,-49.047081,-42.702357,-42.703016,-49.047085,-38.587397,-0.028044272,-49.04708,-42.702357,-0.028044269,-38.594614
6.4999995,-38.565404,-0.028115114,-42.677148,-49.022045,-0.028115109,-38.572639,-49.022042,-42.676488,-42.677149,-49.022046,-38.565405,-0.028115114,-49.022042,-42.676488,-0.028115109,-38.57264,-38.565404,-0.028115114,-42.677148,-49.022045,-0.028115109,-38.572639,-49.022042,-42.676488,-42.677149,-49.022046,-38.565405,-0.028115114,-49.022042,-42.676488,-0.028115109,-38.57264
6.52,-38.543494,-0.028186327,-42.651362,-48.997088,-0.028185804,-38.550747,-48.997085,-42.650699,-42.651362,-48.997089,-38.543496,-0.028186327,-48.997085,-42.650699,-0.028185804,-38.550748,-38.543494,-0.028186327,-42.651362,-48.997088,-0.028185804,-38.550747,-48.997085,-42.650699,-42.651362,-48.997089,-38.543496,-0.028186327,-48.997085,-42.650699,-0.028185804,-38.550748
6.54,-38.521666,-0.02825687,-42.625656,-48.972211,-0.028256346,-38.528936,-48.972209,-42.624992,-42.625657,-48.972212,-38.521667,-0.02825687,-48.972209,-42.624992,-0.028256346,-38.528937,-38.521666,-0.02825687,-42.625656,-48.972211,-0.028256346,-38.528936,-48.972209,-42.624992,-42.625657,-48.972212,-38.521667,-0.02825687,-48.972209,-42.624992,-0.028256346,-38.528937
6.5599999,-38.499918,-0.028327784,-42.600032,-48.947416,-0.028327259,-38.507208,-48.947413,-42.599365,-42.600032,-48.947416,-38.499919,-0.028327783,-48.947413,-42.599366,-0.028327259,-38.507208,-38.499918,-0.028327784,-42.600032,-48.947416,-0.028327259,-38.507208,-48.947413,-42.599365,-42.600032,-48.947416,-38.499919,-0.028327783,-48.947413,-42.599366,-0.028327259,-38.507208
6.5799994,-38.47825,-0.028397508,-42.574488,-48.922699,-0.028397505,-38.485557,-48.922697,-42.57382,-42.574488,-48.9227,-38.47825,-0.028397508,-48.922696,-42.57382,-0.028397505,-38.485558,-38.47825,-0.028397508,-42.574488,-48.922699,-0.028397505,-38.485557,-48.922697,-42.57382,-42.574488,-48.9227,-38.47825,-0.028397508,-48.922696,-42.57382,-0.028397505,-38.485558
6.5999999,-38.456661,-0.028468644,-42.549023,-48.898062,-0.028468121,-38.463987,-48.898059,-42.548353,-42.549023,-48.898063,-38.456663,-0.028468644,-48.898059,-42.548353,-0.028468121,-38.463987,-38.456661,-0.028468644,-42.549023,-48.898062,-0.028468121,-38.463987,-48.898059,-42.548353,-42.549023,-48.898063,-38.456663,-0.028468644,-48.898059,-42.548353,-0.028468121,-38.463987
6.6199999,-38.435153,-0.028537554,-42.523637,-48.873503,-0.02853755,-38.442495,-48.873501,-42.522966,-42.523637,-48.873504,-38.435153,-0.028537553,-48.873501,-42.522966,-0.02853755,-38.442495,-38.435153,-0.028537554,-42.523637,-48.873503,-0.02853755,-38.442495,-48.873501,-42.522966,-42.523637,-48.873504,-38.435153,-0.028537553,-48.873501,-42.522966,-0.02853755,-38.442495
6.6399999,-38.413722,-0.02860839,-42.49833,-48.849023,-0.028607866,-38.421082,-48.84902,-42.497656,-42.49833,-48.849025,-38.413722,-0.02860839,-48.84902,-42.497656,-0.028607866,-38.421083,-38.413722,-0.02860839,-42.49833,-48.849023,-0.028607866,-38.421082,-48.84902,-42.497656,-42.49833,-48.849025,-38.413722,-0.02860839,-48.84902,-42.497656,-0.028607866,-38.421083
6.6599994,-38.392369,-0.028677521,-42.473101,-48.82462,-0.028676994,-38.399747,-48.824617,-42.472426,-42.473101,-48.824621,-38.392369,-0.028677521,-48.824617,-42.472426,-0.028676994,-38.399747,-38.392369,-0.028677521,-42.473101,-48.82462,-0.028676994,-38.399747,-48.824617,-42.472426,-42.473101,-48.824621,-38.392369,-0.028677521,-48.824617,-42.472426,-0.028676994,-38.399747
6.6799998,-38.371093,-0.02874754,-42.44795,-48.800295,-0.028747017,-38.378488,-48.800292,-42.447272,-42.44795,-48.800296,-38.371093,-0.02874754,-48.800292,-42.447273,-0.028747017,-38.378489,-38.371093,-0.02874754,-42.44795,-48.800295,-0.028747017,-38.378488,-48.800292,-42.447272,-42.44795,-48.800296,-38.371093,-0.02874754,-48.800292,-42.447273,-0.028747017,-38.378489
6.7000003,-38.349893,-0.028816373,-42.422876,-48.776045,-0.028816369,-38.357307,-48.776042,-42.422197,-42.422876,-48.776046,-38.349894,-0.028816373,-48.776042,-42.422197,-0.028816369,-38.357307,-38.349893,-0.028816373,-42.422876,-48.776045,-0.028816369,-38.357307,-48.776042,-42.422197,-42.422876,-48.776046,-38.349894,-0.028816373,-48.776042,-42.422197,-0.028816369,-38.357307
6.7199998,-38.32877,-0.028885574,-42.397879,-48.751872,-0.028885571,-38.336202,-48.751869,-42.397197,-42.397879,-48.751873,-38.328771,-0.028885574,-48.751869,-42.397198,-0.028885571,-38.336203,-38.32877,-0.028885574,-42.397879,-48.751872,-0.028885571,-38.336202,-48.751869,-42.397197,-42.397879,-48.751873,-38.328771,-0.028885574,-48.751869,-42.397198,-0.028885571,-38.336203
6.7399998,-38.307722,-0.028954629,-42.372957,-48.727775,-0.028954104,-38.315172,-48.727772,-42.372274,-42.372957,-48.727776,-38.307723,-0.028954627,-48.727772,-42.372274,-0.028954104,-38.315172,-38.307722,-0.028954629,-42.372957,-48.727775,-0.028954104,-38.315172,-48.727772,-42.372274,-42.372957,-48.727776,-38.307723,-0.028954627,-48.727772,-42.372274,-0.028954104,-38.315172
6.7599998,-38.286749,-0.029023014,-42.348112,-48.703752,-0.029023009,-38.294217,-48.70375,-42.347427,-42.348112,-48.703754,-38.28675,-0.029023012,-48.703749,-42.347427,-0.029023009,-38.294217,-38.286749,-0.029023014,-42.348112,-48.703752,-0.029023009,-38.294217,-48.70375,-42.347427,-42.348112,-48.703754,-38.28675,-0.029023012,-48.703749,-42.347427,-0.029023009,-38.294217
6.7800002,-38.26585,-0.029091768,-42.323341,-48.679806,-0.029091764,-38.273336,-48.679803,-42.322655,-42.323341,-48.679807,-38.265851,-0.029091768,-48.679802,-42.322655,-0.029091764,-38.273337,-38.26585,-0.029091768,-42.323341,-48.679806,-0.029091764,-38.273336,-48.679803,-42.322655,-42.323341,-48.679807,-38.265851,-0.029091768,-48.679802,-42.322655,-0.029091764,-38.273337
6.7999997,-38.245027,-0.029160375,-42.298645,-48.655932,-0.029159852,-38.25253,-48.655929,-42.297957,-42.298646,-48.655933,-38.245028,-0.029160375,-48.655929,-42.297957,-0.029159852,-38.252531,-38.245027,-0.029160375,-42.298645,-48.655932,-0.029159852,-38.25253,-48.655929,-42.297957,-42.298646,-48.655933,-38.245028,-0.029160375,-48.655929,-42.297957,-0.029159852,-38.252531
6.8199997,-38.224275,-0.029228316,-42.274024,-48.632132,-0.029228313,-38.231796,-48.632129,-42.273333,-42.274024,-48.632133,-38.224276,-0.029228316,-48.632129,-42.273333,-0.029228313,-38.231796,-38.224275,-0.029228316,-42.274024,-48.632132,-0.029228313,-38.231796,-48.632129,-42.273333,-42.274024,-48.632133,-38.224276,-0.029228316,-48.632129,-42.273333,-0.029228313,-38.231796
6.8399997,-38.203596,-0.029296623,-42.249477,-48.608405,-0.0292961,-38.211135,-48.608402,-42.248784,-42.249477,-48.608406,-38.203598,-0.029296623,-48.608402,-42.248784,-0.0292961,-38.211136,-38.203596,-0.029296623,-42.249477,-48.608405,-0.0292961,-38.211135,-48.608402,-42.248784,-42.249477,-48.608406,-38.203598,-0.029296623,-48.608402,-42.248784,-0.0292961,-38.211136
6.8600001,-38.18299,-0.029363747,-42.225002,-48.584752,-0.029363742,-38.190547,-48.584749,-42.224308,-42.225003,-48.584752,-38.182992,-0.029363747,-48.584749,-42.224308,-0.029363742,-38.190548,-38.18299,-0.029363747,-42.225002,-48.584752,-0.029363742,-38.190547,-48.584749,-42.224308,-42.225003,-48.584752,-38.182992,-0.029363747,-48.584749,-42.224308,-0.029363742,-38.190548
6.8799996,-38.162456,-0.029432276,-42.200601,-48.56117,-0.029431753,-38.17003,-48.561167,-42.199905,-42.200601,-48.561171,-38.162457,-0.029432276,-48.561167,-42.199905,-0.029431753,-38.17003,-38.162456,-0.029432276,-42.200601,-48.56117,-0.029431753,-38.17003,-48.561167,-42.199905,-42.200601,-48.561171,-38.162457,-0.029432276,-48.561167,-42.199905,-0.029431753,-38.17003
6.8999996,-38.141992,-0.0294991,-42.176272,-48.53766,-0.029499095,-38.149585,-48.537657,-42.175574,-42.176273,-48.537661,-38.141993,-0.0294991,-48.537657,-42.175574,-0.029499095,-38.149586,-38.141992,-0.0294991,-42.176272,-48.53766,-0.029499095,-38.149585,-48.537657,-42.175574,-42.176273,-48.537661,-38.141993,-0.0294991,-48.537657,-42.175574,-0.029499095,-38.149586
6.9199996,-38.1216,-0.029566294,-42.152016,-48.514222,-0.029565769,-38.12921,-48.514219,-42.151316,-42.152016,-48.514222,-38.121601,-0.029566294,-48.514219,-42.151316,-0.029565769,-38.12921,-38.1216,-0.029566294,-42.152016,-48.514222,-0.029565769,-38.12921,-48.514219,-42.151316,-42.152016,-48.514222,-38.121601,-0.029566294,-48.514219,-42.151316,-0.029565769,-38.12921
6.9400001,-38.101277,-0.02963282,-42.12783,-48.490853,-0.029632815,-38.108905,-48.49085,-42.127128,-42.127831,-48.490855,-38.101279,-0.02963282,-48.490851,-42.127128,-0.029632815,-38.108906,-38.101277,-0.02963282,-42.12783,-48.490853,-0.029632815,-38.108905,-48.49085,-42.127128,-42.127831,-48.490855,-38.101279,-0.02963282,-48.490851,-42.127128,-0.029632815,-38.108906
6.96,-38.081024,-0.029699716,-42.103716,-48.467556,-0.029699191,-38.08867,-48.467553,-42.103012,-42.103717,-48.467557,-38.081025,-0.029699716,-48.467553,-42.103013,-0.029699191,-38.088671,-38.081024,-0.029699716,-42.103716,-48.467556,-0.029699191,-38.08867,-48.467553,-42.103012,-42.103717,-48.467557,-38.081025,-0.029699716,-48.467553,-42.103013,-0.029699191,-38.088671
6.9799995,-38.060841,-0.029766462,-42.079673,-48.444328,-0.029765938,-38.068503,-48.444325,-42.078966,-42.079673,-48.44433,-38.060841,-0.029766462,-48.444325,-42.078967,-0.029765938,-38.068504,-38.060841,-0.029766462,-42.079673,-48.444328,-0.029765938,-38.068503,-48.444325,-42.078966,-42.079673,-48.44433,-38.060841,-0.029766462,-48.444325,-42.078967,-0.029765938,-38.068504
7,-38.040726,-0.02983306,-42.0557,-48.42117,-0.029832535,-38.048406,-48.421167,-42.054992,-42.0557,-48.421172,-38.040726,-0.02983306,-48.421167,-42.054992,-0.029832535,-38.048407,-38.040726,-0.02983306,-42.0557,-48.42117,-0.029832535,-38.048406,-48.421167,-42.054992,-42.0557,-48.421172,-38.040726,-0.02983306,-48.421167,-42.054992,-0.029832535,-38.048407
7.02,-38.020678,-0.02989899,-42.031796,-48.398081,-0.029898463,-38.028377,-48.398078,-42.031087,-42.031796,-48.398083,-38.020679,-0.02989899,-48.398079,-42.031087,-0.029898463,-38.028377,-38.020678,-0.02989899,-42.031796,-48.398081,-0.029898463,-38.028377,-48.398078,-42.031087,-42.031796,-48.398083,-38.020679,-0.02989899,-48.398079,-42.031087,-0.029898463,-38.028377
7.04,-38.000698,-0.029964771,-42.007963,-48.375061,-0.029964244,-38.008414,-48.375058,-42.007251,-42.007963,-48.375062,-38.000699,-0.029964771,-48.375058,-42.007251,-0.029964244,-38.008415,-38.000698,-0.029964771,-42.007963,-48.375061,-0.029964244,-38.008414,-48.375058,-42.007251,-42.007963,-48.375062,-38.000699,-0.029964771,-48.375058,-42.007251,-0.029964244,-38.008415
7.0599995,-37.980786,-0.030030403,-41.984198,-48.352108,-0.030030396,-37.988519,-48.352106,-41.983485,-41.984198,-48.35211,-37.980786,-0.030030403,-48.352106,-41.983485,-0.030030396,-37.988521,-37.980786,-0.030030403,-41.984198,-48.352108,-0.030030396,-37.988519,-48.352106,-41.983485,-41.984198,-48.35211,-37.980786,-0.030030403,-48.352106,-41.983485,-0.030030396,-37.988521
